FractureHeight[m],Time[s],Velocity[m/s]
190,2143.66047,0.03065139
190,2200.33467,0.02994684
192.1839081,2258.34222,0.02858546
194.3678161,2319.11236,0.02858907
196.5517241,2379.87484,0.02870145
196.5517241,2440.3994,0.02815995
198.7356322,2502.08783,0.02694999
200.9195402,2566.54584,0.02698669
203.1034483,2630.91619,0.02720492
203.1034483,2694.7702,0.0272281
205.2873563,2758.56984,0.02551515
207.4712644,2826.65263,0.02552383
209.6551724,2894.71229,0.02584211
211.8390805,2961.9337,0.02629315
211.8390805,3028.00197,0.02570739
214.0229885,3095.57564,0.02463564
216.2068966,3166.08906,0.02471616
218.3908046,3236.37275,0.02494212
218.3908046,3306.0197,0.0248979
220.5747126,3375.79035,0.02350016
222.7586207,3449.71084,0.02340594
224.9425287,3523.92886,0.02368577
227.1264368,3597.27008,0.02390149
227.1264368,3669.94934,0.02243106
229.3103448,3747.39297,0.02237232
231.4942529,3825.03995,0.02267442
233.6781609,3901.65241,0.02309256
233.6781609,3976.87763,0.02262684
235.862069,4053.65117,0.02173632
238.045977,4133.57009,0.02179699
240.2298851,4213.26653,0.02209205
242.4137931,4291.89857,0.02225748
242.4137931,4369.94616,0.02087405
244.5977012,4453.16638,0.02079461
246.7816092,4536.70451,0.02101812
248.9655172,4619.35426,0.02124426
248.9655172,4701.12423,0.02085282
251.1494253,4784.42916,0.02046102
253.3333333,4869.32929,0.02049834
255.5172414,4954.07481,0.02071863
255.5172414,5037.91928,0.02071818
257.7011494,5121.76558,0.01956348
259.8850575,5210.56079,0.01949705
262.0689655,5299.65852,0.01988955
264.2528736,5386.99797,0.02001966
264.2528736,5473.76981,0.01877082
266.4367816,5566.31468,0.01872114
268.6206897,5659.10512,0.0189641
270.8045977,5750.70676,0.01921551
270.8045977,5841.10991,0.01890504
272.9885058,5932.99771,0.01853798
275.1724138,6026.70496,0.01859741
277.3563218,6120.11274,0.01883216
279.5402299,6212.35618,0.01889407
279.5402299,6304.29733,0.0178004
281.7241379,6401.88741,0.01776038
283.908046,6499.69742,0.0180156
286.091954,6596.12179,0.01822054
286.091954,6691.46159,0.01792853
288.2758621,6788.35423,0.01721074
290.4597701,6889.28789,0.01751367
292.6436782,6988.47569,0.01775043
292.6436782,7086.34053,0.01791473
294.8275862,7183.30781,0.01669138
297.0114943,7287.38204,0.01679446
299.1954023,7390.81749,0.01716838
301.3793103,7492.00015,0.01736955
301.3793103,7592.01098,0.01697923
303.5632184,7694.32088,0.01631294
305.7471264,7800.80952,0.01639458
307.9310345,7906.76788,0.01659716
307.9310345,8011.43292,0.01636478
310.1149425,8117.58426,0.01577804
312.2988506,8227.68301,0.01602531
314.4827586,8336.08294,0.01627083
316.6666667,8442.84718,0.01651781
316.6666667,8548.01506,0.01544984
318.8505747,8660.45265,0.01545788
321.0344828,8772.83178,0.01562744
323.2183908,8883.99159,0.01586889
323.2183908,8993.46003,0.01561855
325.4022989,9093.56078,0.01517155
327.5862069,9208.06078,0.01522977
329.7701149,9322.12309,0.01541628
329.7701149,9434.80542,0.0152296
331.954023,9548.86898,0.01465245
334.137931,9667.42548,0.01486357
336.3218391,9784.29799,0.01516206
338.5057471,9898.86965,0.01536702
338.5057471,10011.9133,0.0144742
340.6896552,10131.9297,0.01436199
342.8735632,10252.8839,0.01452073
345.0574713,10372.5158,0.01482481
345.0574713,10489.6939,0.01459836
347.2413793,10608.6896,0.0139287
349.4252874,10733.4064,0.01396936
351.6091954,10857.7602,0.01422233
351.6091954,10979.9022,0.01406849
353.7931035,11103.3798,0.013533
355.9770115,11231.7433,0.01379499
358.1609195,11357.6689,0.01401209
360.3448276,11481.6435,0.01432041
360.3448276,11602.9489,0.01406428
362.5287356,11726.4634,0.01339269
364.7126437,11856.1717,0.01345331
366.8965517,11985.2955,0.01371952
