FractureHeight[m],Time[s],Velocity[m/s]
64.51612903,1383.56797,0.01897719
65.32258065,1417.29268,0.02030059
66.12903226,1448.81885,0.02058871
66.12903226,1479.90385,0.01946705
66.93548387,1512.77991,0.01678205
67.74193548,1550.9159,0.01748248
68.5483871,1587.52398,0.01836285
68.5483871,1622.37696,0.01722568
69.35483871,1659.5308,0.01523838
70.16129032,1701.53001,0.01612887
70.96774194,1741.21041,0.01646114
70.96774194,1776.20192,0.01732741
71.77419355,1813.13762,0.01471477
72.58064516,1856.63133,0.01593252
73.38709677,1896.80075,0.01528652
73.38709677,1938.66771,0.01299682
74.19354839,1987.91052,0.01293376
75,2037.39342,0.01389047
75.80645161,2083.46818,0.0141683
75.80645161,2124.1223,0.01367673
76.61290323,2170.91713,0.01222216
77.41935484,2223.28102,0.01276257
78.22580645,2273.42767,0.0133078
78.22580645,2316.71057,0.01347478
79.03225806,2364.20669,0.01150232
79.83870968,2419.84765,0.01195021
80.64516129,2473.40318,0.0124213
80.64516129,2524.92756,0.01167965
81.4516129,2579.72371,0.01007103
82.25806452,2643.27229,0.01050056
83.06451613,2704.22145,0.01104792
83.06451613,2751.1443,0.01076062
83.87096774,2810.62042,0.00995796
84.67741935,2874.8906,0.01042252
85.48387097,2936.29609,0.01103753
85.48387097,2994.28008,0.01040895
86.29032258,3055.7656,0.00895467
87.09677419,3127.23665,0.00932173
87.90322581,3195.89344,0.00973573
87.90322581,3255.05693,0.00987008
88.70967742,3319.89935,0.00843852
89.51612903,3395.74199,0.00877911
90.32258065,3468.64233,0.00913129
90.32258065,3531.72215,0.00925567
91.12903226,3600.86892,0.00792054
91.93548387,3681.6715,0.00824188
92.74193548,3759.32372,0.00857943
92.74193548,3833.92076,0.00805141
